,graph,algo,seed,s,t,dist,time_dist,search_space
3877,208bit,BiBFS-python,3404785993,23163,15827,2,5.316734313964844e-05,14
3878,208bit,BiBFS-python,3404785993,14293,1875,2,7.200241088867188e-05,21
3879,208bit,BiBFS-python,3404785993,2312,17819,2,6.580352783203125e-05,33
3880,208bit,BiBFS-python,3404785993,3700,17268,2,4.887580871582031e-05,21
3881,208bit,BiBFS-python,3404785993,22202,15501,2,4.291534423828125e-05,15
3882,208bit,BiBFS-python,3404785993,2947,14603,2,4.982948303222656e-05,14
3883,208bit,BiBFS-python,3404785993,24021,21041,3,0.00045299530029296875,354
3884,208bit,BiBFS-python,3404785993,10159,4753,2,5.507469177246094e-05,20
3885,208bit,BiBFS-python,3404785993,9335,18479,3,9.703636169433594e-05,38
3886,208bit,BiBFS-python,3404785993,4254,23330,2,9.608268737792969e-05,50
3887,208bit,BiBFS-python,3404785993,3536,480,2,7.796287536621094e-05,20
3888,208bit,BiBFS-python,3404785993,21442,18113,2,6.175041198730469e-05,29
3889,208bit,BiBFS-python,3404785993,8658,11493,2,4.100799560546875e-05,15
3890,208bit,BiBFS-python,3404785993,3167,21850,2,5.602836608886719e-05,19
3891,208bit,BiBFS-python,3404785993,1730,5405,2,5.2928924560546875e-05,18
3892,208bit,BiBFS-python,3404785993,21075,8829,2,4.506111145019531e-05,18
3893,208bit,BiBFS-python,3404785993,1945,16376,2,6.604194641113281e-05,32
3894,208bit,BiBFS-python,3404785993,5897,6864,2,6.29425048828125e-05,17
3895,208bit,BiBFS-python,3404785993,6412,19678,2,6.079673767089844e-05,23
3896,208bit,BiBFS-python,3404785993,20241,11768,3,8.678436279296875e-05,39
3897,208bit,BiBFS-python,3404785993,4670,22651,2,5.602836608886719e-05,26
3898,208bit,BiBFS-python,3404785993,6914,21294,3,0.00011396408081054688,63
3899,208bit,BiBFS-python,3404785993,16837,5763,3,9.298324584960938e-05,48
4300,2D_27628_bjtcai,BiBFS-python,3404785993,3106,17130,66,0.1809401512145996,263145
4301,2D_27628_bjtcai,BiBFS-python,3404785993,6793,23775,128,0.23241710662841797,334034
4302,2D_27628_bjtcai,BiBFS-python,3404785993,12992,17918,50,0.05947685241699219,82140
4303,2D_27628_bjtcai,BiBFS-python,3404785993,9204,3734,33,0.025126218795776367,34465
4304,2D_27628_bjtcai,BiBFS-python,3404785993,19001,23647,30,0.03206300735473633,47063
4305,2D_27628_bjtcai,BiBFS-python,3404785993,19999,4195,72,0.20565295219421387,300944
4306,2D_27628_bjtcai,BiBFS-python,3404785993,3088,18575,73,0.20286083221435547,298502
4307,2D_27628_bjtcai,BiBFS-python,3404785993,4488,20913,80,0.20990276336669922,307441
4308,2D_27628_bjtcai,BiBFS-python,3404785993,3226,16113,79,0.1760239601135254,258728
4309,2D_27628_bjtcai,BiBFS-python,3404785993,5173,1214,26,0.02286219596862793,31403
4310,2D_27628_bjtcai,BiBFS-python,3404785993,2980,11593,49,0.050237178802490234,70222
4311,2D_27628_bjtcai,BiBFS-python,3404785993,22188,17276,31,0.029218196868896484,45383
4312,2D_27628_bjtcai,BiBFS-python,3404785993,15028,6465,54,0.0729830265045166,102718
4313,2D_27628_bjtcai,BiBFS-python,3404785993,24840,10836,69,0.1734180450439453,258462
4314,2D_27628_bjtcai,BiBFS-python,3404785993,8377,10729,30,0.02468395233154297,34110
4315,2D_27628_bjtcai,BiBFS-python,3404785993,21752,11414,59,0.08728408813476562,124427
4316,2D_27628_bjtcai,BiBFS-python,3404785993,17921,12056,40,0.0419001579284668,58904
4317,2D_27628_bjtcai,BiBFS-python,3404785993,9318,15218,47,0.08454585075378418,91967
4318,2D_27628_bjtcai,BiBFS-python,3404785993,15888,14524,39,0.04186272621154785,58010
4319,2D_27628_bjtcai,BiBFS-python,3404785993,22259,21766,31,0.04501795768737793,70059
4320,2D_27628_bjtcai,BiBFS-python,3404785993,11565,25417,63,0.14652204513549805,217971
4321,2D_27628_bjtcai,BiBFS-python,3404785993,7084,19286,72,0.17672419548034668,256463
4322,2D_27628_bjtcai,BiBFS-python,3404785993,13820,4211,57,0.08656191825866699,119684
4323,2D_27628_bjtcai,BiBFS-python,3404785993,24418,7757,93,0.21700310707092285,319540
4324,2D_27628_bjtcai,BiBFS-python,3404785993,27357,4041,110,0.21347379684448242,315709
4325,2D_27628_bjtcai,BiBFS-python,3404785993,11616,24840,59,0.1327359676361084,199549
4326,2D_27628_bjtcai,BiBFS-python,3404785993,7825,6766,16,0.005573749542236328,7404
4327,2D_27628_bjtcai,BiBFS-python,3404785993,8769,19568,72,0.19327688217163086,284447
4328,2D_27628_bjtcai,BiBFS-python,3404785993,858,27217,85,0.2180638313293457,312125
4329,2D_27628_bjtcai,BiBFS-python,3404785993,5497,3025,41,0.034948110580444336,47497
4330,2D_27628_bjtcai,BiBFS-python,3404785993,8577,4764,38,0.03379201889038086,45890
4331,2D_27628_bjtcai,BiBFS-python,3404785993,3005,10344,33,0.030419111251831055,41537
4332,2D_27628_bjtcai,BiBFS-python,3404785993,2832,24817,84,0.20261716842651367,294386
4333,2D_27628_bjtcai,BiBFS-python,3404785993,8463,16359,49,0.07444190979003906,104514
4334,2D_27628_bjtcai,BiBFS-python,3404785993,25679,7732,91,0.20282793045043945,296517
4335,2D_27628_bjtcai,BiBFS-python,3404785993,25949,25007,6,0.0007638931274414062,1102
4336,2D_27628_bjtcai,BiBFS-python,3404785993,14812,17125,25,0.016244173049926758,22551
4337,2D_27628_bjtcai,BiBFS-python,3404785993,24301,8315,84,0.23343682289123535,281987
4338,2D_27628_bjtcai,BiBFS-python,3404785993,13445,6056,51,0.0677640438079834,94681
4339,2D_27628_bjtcai,BiBFS-python,3404785993,9888,14756,28,0.021575927734375,29483
4340,2D_27628_bjtcai,BiBFS-python,3404785993,18489,23441,41,0.0464777946472168,68305
4341,2D_27628_bjtcai,BiBFS-python,3404785993,1011,8417,24,0.011343955993652344,15356
4342,2D_27628_bjtcai,BiBFS-python,3404785993,18350,6208,81,0.21607661247253418,314099
4343,2D_27628_bjtcai,BiBFS-python,3404785993,661,12777,27,0.029549598693847656,40444
4344,2D_27628_bjtcai,BiBFS-python,3404785993,27198,22579,32,0.026244640350341797,39269
4345,2D_27628_bjtcai,BiBFS-python,3404785993,20156,24018,16,0.053179264068603516,23655
4346,2D_27628_bjtcai,BiBFS-python,3404785993,23056,26773,26,0.0263059139251709,40949
4347,2D_27628_bjtcai,BiBFS-python,3404785993,1818,5502,32,0.02130413055419922,28679
4348,2D_27628_bjtcai,BiBFS-python,3404785993,15317,4617,66,0.14445018768310547,204904
4349,2D_27628_bjtcai,BiBFS-python,3404785993,5843,18751,120,0.23052000999450684,340556
4350,2D_27628_bjtcai,BiBFS-python,3404785993,27533,4105,111,0.25900888442993164,315380
4351,2D_27628_bjtcai,BiBFS-python,3404785993,13260,14087,41,0.03516507148742676,48194
4352,2D_27628_bjtcai,BiBFS-python,3404785993,22428,21184,14,0.006527900695800781,10587
4353,2D_27628_bjtcai,BiBFS-python,3404785993,160,25537,86,0.19310307502746582,287151
4354,2D_27628_bjtcai,BiBFS-python,3404785993,2502,2968,24,0.015992164611816406,21740
4355,2D_27628_bjtcai,BiBFS-python,3404785993,21392,13371,48,0.05017399787902832,71676
4356,2D_27628_bjtcai,BiBFS-python,3404785993,12549,27340,70,0.13839006423950195,209828
4357,2D_27628_bjtcai,BiBFS-python,3404785993,24942,6596,103,0.1857588291168213,278114
4358,2D_27628_bjtcai,BiBFS-python,3404785993,25362,20092,35,0.05503702163696289,87641
4359,2D_27628_bjtcai,BiBFS-python,3404785993,2994,9339,33,0.02592015266418457,35753
4360,2D_27628_bjtcai,BiBFS-python,3404785993,20409,10424,50,0.11043810844421387,158679
4361,2D_27628_bjtcai,BiBFS-python,3404785993,8805,24303,80,0.17850518226623535,264441
4362,2D_27628_bjtcai,BiBFS-python,3404785993,13355,9593,28,0.01738905906677246,23733
4363,2D_27628_bjtcai,BiBFS-python,3404785993,22845,18745,8,0.000988006591796875,1260
4364,2D_27628_bjtcai,BiBFS-python,3404785993,14949,6687,63,0.13428902626037598,191070
4365,2D_27628_bjtcai,BiBFS-python,3404785993,10944,16491,66,0.16905498504638672,249322
4366,2D_27628_bjtcai,BiBFS-python,3404785993,2347,44,22,0.008554935455322266,11509
4367,2D_27628_bjtcai,BiBFS-python,3404785993,2820,26767,97,0.19965791702270508,297909
4368,2D_27628_bjtcai,BiBFS-python,3404785993,14862,4793,49,0.05537295341491699,76815
4369,2D_27628_bjtcai,BiBFS-python,3404785993,23609,10069,70,0.16789793968200684,244807
4370,2D_27628_bjtcai,BiBFS-python,3404785993,21810,24428,11,0.004312992095947266,6680
4371,2D_27628_bjtcai,BiBFS-python,3404785993,21798,18176,30,0.03069305419921875,46289
4372,2D_27628_bjtcai,BiBFS-python,3404785993,10987,23831,84,0.20120930671691895,244490
4373,2D_27628_bjtcai,BiBFS-python,3404785993,9595,13470,40,0.04210495948791504,57535
4374,2D_27628_bjtcai,BiBFS-python,3404785993,11567,25506,62,0.14852380752563477,220386
4375,2D_27628_bjtcai,BiBFS-python,3404785993,8185,5821,40,0.03184795379638672,43377
4376,2D_27628_bjtcai,BiBFS-python,3404785993,3003,10719,23,0.013241052627563477,18131
4377,2D_27628_bjtcai,BiBFS-python,3404785993,26195,17899,37,0.06017494201660156,95468
4378,2D_27628_bjtcai,BiBFS-python,3404785993,16164,2120,62,0.09720587730407715,134257
4379,2D_27628_bjtcai,BiBFS-python,3404785993,2614,20152,65,0.1928398609161377,272602
4380,2D_27628_bjtcai,BiBFS-python,3404785993,4184,19528,94,0.21834635734558105,318767
4381,2D_27628_bjtcai,BiBFS-python,3404785993,25109,17530,36,0.06064605712890625,93526
4382,2D_27628_bjtcai,BiBFS-python,3404785993,3333,16515,83,0.19426894187927246,285904
4383,2D_27628_bjtcai,BiBFS-python,3404785993,27166,23795,42,0.03827500343322754,58244
4384,2D_27628_bjtcai,BiBFS-python,3404785993,11489,5376,42,0.04666280746459961,64348
4385,2D_27628_bjtcai,BiBFS-python,3404785993,10558,20898,53,0.1437528133392334,212224
4386,2D_27628_bjtcai,BiBFS-python,3404785993,4811,26384,111,0.20802521705627441,303558
4387,2D_27628_bjtcai,BiBFS-python,3404785993,3999,543,23,0.021671295166015625,29712
4388,2D_27628_bjtcai,BiBFS-python,3404785993,24249,20484,36,0.06024599075317383,91451
4389,2D_27628_bjtcai,BiBFS-python,3404785993,9791,12998,47,0.05808210372924805,80726
4390,2D_27628_bjtcai,BiBFS-python,3404785993,3581,24710,91,0.2004690170288086,295740
4391,2D_27628_bjtcai,BiBFS-python,3404785993,1956,6113,26,0.020307064056396484,27790
4392,2D_27628_bjtcai,BiBFS-python,3404785993,23834,9984,95,0.18248414993286133,273159
4393,2D_27628_bjtcai,BiBFS-python,3404785993,2200,18520,58,0.16774773597717285,238128
4394,2D_27628_bjtcai,BiBFS-python,3404785993,6669,7762,8,0.0007319450378417969,884
4395,2D_27628_bjtcai,BiBFS-python,3404785993,7252,22254,87,0.2034313678741455,299217
4396,2D_27628_bjtcai,BiBFS-python,3404785993,22891,13308,69,0.1300349235534668,196903
4397,2D_27628_bjtcai,BiBFS-python,3404785993,5281,25616,122,0.22382426261901855,325592
4398,2D_27628_bjtcai,BiBFS-python,3404785993,7819,24081,81,0.19445300102233887,286000
4399,2D_27628_bjtcai,BiBFS-python,3404785993,19041,6518,116,0.2283158302307129,330644
4800,2D_54019_highK,BiBFS-python,3404785993,6073,33494,49,0.09126091003417969,128228
4801,2D_54019_highK,BiBFS-python,3404785993,13283,46486,45,0.09415197372436523,152786
4802,2D_54019_highK,BiBFS-python,3404785993,25403,35034,50,0.1190342903137207,181866
4803,2D_54019_highK,BiBFS-python,3404785993,17996,7301,23,0.03789496421813965,58527
4804,2D_54019_highK,BiBFS-python,3404785993,37151,46237,17,0.011254072189331055,16429
4805,2D_54019_highK,BiBFS-python,3404785993,39103,8202,61,0.16934871673583984,263148
4806,2D_54019_highK,BiBFS-python,3404785993,6038,36319,51,0.19993185997009277,299824
4807,2D_54019_highK,BiBFS-python,3404785993,8776,40890,23,0.02937602996826172,44333
4808,2D_54019_highK,BiBFS-python,3404785993,6307,31505,26,0.027592182159423828,44152
4809,2D_54019_highK,BiBFS-python,3404785993,10114,2375,18,0.012865066528320312,21761
4810,2D_54019_highK,BiBFS-python,3404785993,5828,22668,57,0.21162700653076172,310911
4811,2D_54019_highK,BiBFS-python,3404785993,43382,33778,20,0.013799190521240234,20096
4812,2D_54019_highK,BiBFS-python,3404785993,29384,12640,55,0.12260723114013672,188352
4813,2D_54019_highK,BiBFS-python,3404785993,48569,21188,24,0.030643939971923828,48081
4814,2D_54019_highK,BiBFS-python,3404785993,16380,20977,45,0.06796908378601074,99130
4815,2D_54019_highK,BiBFS-python,3404785993,42530,22317,32,0.04546093940734863,72056
4816,2D_54019_highK,BiBFS-python,3404785993,35041,23573,39,0.07036185264587402,114078
4817,2D_54019_highK,BiBFS-python,3404785993,18219,29754,17,0.014686107635498047,20413
4818,2D_54019_highK,BiBFS-python,3404785993,31065,28399,34,0.04587507247924805,66263
4819,2D_54019_highK,BiBFS-python,3404785993,43521,42559,33,0.054763078689575195,89771
4820,2D_54019_highK,BiBFS-python,3404785993,22614,49697,61,0.24615025520324707,363707
4821,2D_54019_highK,BiBFS-python,3404785993,13851,37709,61,0.18111896514892578,285018
4822,2D_54019_highK,BiBFS-python,3404785993,27021,8234,59,0.15595197677612305,241171
4823,2D_54019_highK,BiBFS-python,3404785993,47743,15167,46,0.11018896102905273,169085
4824,2D_54019_highK,BiBFS-python,3404785993,53489,7901,13,0.01071786880493164,16710
4825,2D_54019_highK,BiBFS-python,3404785993,22713,48569,45,0.1650080680847168,236246
4826,2D_54019_highK,BiBFS-python,3404785993,15299,13230,27,0.04575204849243164,71980
4827,2D_54019_highK,BiBFS-python,3404785993,17146,38260,51,0.26456618309020996,391604
4828,2D_54019_highK,BiBFS-python,3404785993,1677,53216,27,0.03236818313598633,50107
4829,2D_54019_highK,BiBFS-python,3404785993,10748,5914,32,0.052947044372558594,85051
4830,2D_54019_highK,BiBFS-python,3404785993,16771,9314,22,0.01805901527404785,28582
4831,2D_54019_highK,BiBFS-python,3404785993,5876,20226,23,0.023331880569458008,38602
4832,2D_54019_highK,BiBFS-python,3404785993,5537,48524,35,0.0672461986541748,108496
4833,2D_54019_highK,BiBFS-python,3404785993,16548,31986,47,0.1894068717956543,246551
4834,2D_54019_highK,BiBFS-python,3404785993,50208,15118,29,0.0399622917175293,66353
4835,2D_54019_highK,BiBFS-python,3404785993,50737,48894,40,0.07027506828308105,110385
4836,2D_54019_highK,BiBFS-python,3404785993,28960,33484,22,0.01278996467590332,18238
4837,2D_54019_highK,BiBFS-python,3404785993,47514,16258,53,0.1362466812133789,212069
4838,2D_54019_highK,BiBFS-python,3404785993,26288,11841,48,0.08865618705749512,131681
4839,2D_54019_highK,BiBFS-python,3404785993,19334,28851,35,0.03924894332885742,56182
4840,2D_54019_highK,BiBFS-python,3404785993,36151,45833,48,0.1650843620300293,241975
4841,2D_54019_highK,BiBFS-python,3404785993,1977,16458,24,0.01857304573059082,28385
4842,2D_54019_highK,BiBFS-python,3404785993,35879,12139,56,0.13561010360717773,217226
4843,2D_54019_highK,BiBFS-python,3404785993,1293,24983,60,0.21493196487426758,312997
4844,2D_54019_highK,BiBFS-python,3404785993,53179,44147,16,0.015926122665405273,25635
4845,2D_54019_highK,BiBFS-python,3404785993,39410,46960,34,0.05794501304626465,94369
4846,2D_54019_highK,BiBFS-python,3404785993,45080,52348,49,0.09430122375488281,144576
4847,2D_54019_highK,BiBFS-python,3404785993,3555,10759,37,0.06399202346801758,105796
4848,2D_54019_highK,BiBFS-python,3404785993,29949,9029,44,0.08346176147460938,129119
4849,2D_54019_highK,BiBFS-python,3404785993,11425,36663,48,0.11194586753845215,175476
4850,2D_54019_highK,BiBFS-python,3404785993,53833,8027,19,0.020666122436523438,32545
4851,2D_54019_highK,BiBFS-python,3404785993,25926,27544,45,0.12999296188354492,188959
4852,2D_54019_highK,BiBFS-python,3404785993,43852,41420,12,0.006155967712402344,9425
4853,2D_54019_highK,BiBFS-python,3404785993,314,49931,34,0.06244611740112305,94825
4854,2D_54019_highK,BiBFS-python,3404785993,4892,5803,46,0.09809112548828125,159485
4855,2D_54019_highK,BiBFS-python,3404785993,41826,26144,53,0.14971303939819336,217079
4856,2D_54019_highK,BiBFS-python,3404785993,24536,53456,30,0.050826072692871094,74402
4857,2D_54019_highK,BiBFS-python,3404785993,48768,12897,43,0.07585287094116211,111615
4858,2D_54019_highK,BiBFS-python,3404785993,49589,39286,35,0.05781888961791992,92534
4859,2D_54019_highK,BiBFS-python,3404785993,5853,18261,23,0.025196075439453125,39544
4860,2D_54019_highK,BiBFS-python,3404785993,39904,20381,55,0.1286618709564209,198302
4861,2D_54019_highK,BiBFS-python,3404785993,17217,47518,20,0.02613973617553711,40422
4862,2D_54019_highK,BiBFS-python,3404785993,26112,18756,35,0.04461097717285156,66286
4863,2D_54019_highK,BiBFS-python,3404785993,44668,36652,42,0.11551403999328613,175683
4864,2D_54019_highK,BiBFS-python,3404785993,29229,13076,25,0.024051189422607422,36530
4865,2D_54019_highK,BiBFS-python,3404785993,21398,32244,55,0.3407149314880371,495529
4866,2D_54019_highK,BiBFS-python,3404785993,4589,87,31,0.036457061767578125,56827
4867,2D_54019_highK,BiBFS-python,3404785993,5515,52336,55,0.1145029067993164,171834
4868,2D_54019_highK,BiBFS-python,3404785993,29059,9371,51,0.24026012420654297,351305
4869,2D_54019_highK,BiBFS-python,3404785993,46162,19688,49,0.15113377571105957,226603
4870,2D_54019_highK,BiBFS-python,3404785993,42644,47764,32,0.0728759765625,99746
4871,2D_54019_highK,BiBFS-python,3404785993,42621,35539,42,0.1805429458618164,259133
4872,2D_54019_highK,BiBFS-python,3404785993,21482,46595,57,0.20902085304260254,310029
4873,2D_54019_highK,BiBFS-python,3404785993,18762,26337,40,0.055497169494628906,81240
4874,2D_54019_highK,BiBFS-python,3404785993,22617,49870,46,0.19962692260742188,291055
4875,2D_54019_highK,BiBFS-python,3404785993,16003,11381,52,0.12373495101928711,198267
4876,2D_54019_highK,BiBFS-python,3404785993,5873,20958,54,0.20924687385559082,310820
4877,2D_54019_highK,BiBFS-python,3404785993,51218,34996,46,0.09862565994262695,155875
4878,2D_54019_highK,BiBFS-python,3404785993,31604,4146,44,0.15840601921081543,229727
4879,2D_54019_highK,BiBFS-python,3404785993,5112,39402,32,0.04977917671203613,81763
4880,2D_54019_highK,BiBFS-python,3404785993,8182,38183,44,0.09818100929260254,147713
4881,2D_54019_highK,BiBFS-python,3404785993,49094,34275,33,0.06615996360778809,100532
4882,2D_54019_highK,BiBFS-python,3404785993,6516,32291,59,0.32148289680480957,470914
4883,2D_54019_highK,BiBFS-python,3404785993,53115,46525,22,0.023643016815185547,38872
4884,2D_54019_highK,BiBFS-python,3404785993,22463,10511,39,0.08739304542541504,139766
4885,2D_54019_highK,BiBFS-python,3404785993,20643,40861,45,0.08104419708251953,121222
4886,2D_54019_highK,BiBFS-python,3404785993,9407,51586,38,0.05399513244628906,78086
4887,2D_54019_highK,BiBFS-python,3404785993,7819,1063,7,0.003696918487548828,4880
4888,2D_54019_highK,BiBFS-python,3404785993,47413,40051,48,0.14385199546813965,209982
4889,2D_54019_highK,BiBFS-python,3404785993,19144,25414,52,0.2568988800048828,372528
4890,2D_54019_highK,BiBFS-python,3404785993,7003,48314,39,0.1783750057220459,251617
4891,2D_54019_highK,BiBFS-python,3404785993,3825,11952,28,0.025420188903808594,37929
4892,2D_54019_highK,BiBFS-python,3404785993,46602,19522,48,0.10211825370788574,154537
4893,2D_54019_highK,BiBFS-python,3404785993,4302,36210,33,0.060151100158691406,95195
4894,2D_54019_highK,BiBFS-python,3404785993,13040,15177,22,0.019127607345581055,31562
4895,2D_54019_highK,BiBFS-python,3404785993,14179,43511,38,0.06939077377319336,115002
4896,2D_54019_highK,BiBFS-python,3404785993,44757,26021,11,0.005769014358520508,7911
4897,2D_54019_highK,BiBFS-python,3404785993,10326,50086,41,0.07488894462585449,117008
4898,2D_54019_highK,BiBFS-python,3404785993,15289,47085,17,0.017281055450439453,26789
4899,2D_54019_highK,BiBFS-python,3404785993,37229,12745,27,0.027848005294799805,41448
